Time_us,Roll,Pitch,GyroX,GyroY,GyroZ,T1,T2,T3,PhiX,PhiY,PhiDX,PhiDY
499300365,0.0041,-0.0117,0.2395,0.1332,-0.2610,0.0801,-0.0257,-0.0444,-0.1319,-0.0931,0.2228,0.3708
499305365,0.0052,-0.0109,0.2321,0.2056,-0.2206,0.0777,-0.0061,-0.0631,-0.1311,-0.0909,0.1663,0.4450
499310365,0.0062,-0.0099,0.2242,0.2382,-0.1767,0.0779,0.0032,-0.0743,-0.1304,-0.0886,0.1445,0.4734
499315365,0.0070,-0.0089,0.1090,0.2141,-0.2451,0.0486,0.0167,-0.0558,-0.1304,-0.0863,-0.0042,0.4433
499320365,0.0072,-0.0079,-0.0082,0.2214,-0.2524,0.0172,0.0360,-0.0435,-0.1311,-0.0842,-0.1386,0.4291
499325365,0.0067,-0.0068,-0.1234,0.2410,-0.2411,-0.0168,0.0584,-0.0324,-0.1325,-0.0821,-0.2766,0.4193
499330365,0.0058,-0.0057,-0.1927,0.2841,-0.2078,-0.0397,0.0815,-0.0338,-0.1343,-0.0799,-0.3537,0.4452
499335365,0.0048,-0.0043,-0.2107,0.3228,-0.1941,-0.0482,0.0964,-0.0407,-0.1361,-0.0776,-0.3728,0.4508
499340365,0.0039,-0.0025,-0.1973,0.3335,-0.1959,-0.0483,0.1020,-0.0462,-0.1379,-0.0755,-0.3618,0.4234
499345365,0.0030,-0.0008,-0.2202,0.3213,-0.1971,-0.0560,0.1059,-0.0423,-0.1397,-0.0736,-0.3624,0.3727
499350365,0.0018,0.0007,-0.2627,0.2718,-0.2436,-0.0696,0.1064,-0.0275,-0.1417,-0.0721,-0.3875,0.3125
499355365,0.0004,0.0019,-0.2847,0.2178,-0.3318,-0.0773,0.1012,-0.0112,-0.1436,-0.0710,-0.3834,0.2244
499360365,-0.0011,0.0027,-0.3036,0.1323,-0.3969,-0.0857,0.0876,0.0134,-0.1455,-0.0704,-0.3852,0.1081
499365365,-0.0026,0.0031,-0.2819,0.0589,-0.3434,-0.0831,0.0681,0.0282,-0.1471,-0.0704,-0.3234,0.0110
499370365,-0.0039,0.0032,-0.2471,-0.0089,-0.2588,-0.0770,0.0464,0.0405,-0.1484,-0.0708,-0.2546,-0.0820
499375365,-0.0050,0.0028,-0.2260,-0.1042,-0.1739,-0.0754,0.0200,0.0621,-0.1495,-0.0717,-0.2162,-0.1925
499380365,-0.0061,0.0020,-0.2016,-0.1781,-0.1272,-0.0704,-0.0039,0.0792,-0.1503,-0.0731,-0.1520,-0.2812
499385365,-0.0069,0.0007,-0.2019,-0.2352,-0.1394,-0.0693,-0.0205,0.0951,-0.1508,-0.0748,-0.1066,-0.3259
499390365,-0.0077,-0.0007,-0.1918,-0.2593,-0.1803,-0.0675,-0.0303,0.1048,-0.1512,-0.0765,-0.0800,-0.3439
499395365,-0.0087,-0.0021,-0.1823,-0.2770,-0.1971,-0.0667,-0.0375,0.1118,-0.1514,-0.0782,-0.0444,-0.3410
499400365,-0.0096,-0.0035,-0.1359,-0.2801,-0.2139,-0.0562,-0.0464,0.1108,-0.1513,-0.0798,0.0182,-0.3242
499405364,-0.0100,-0.0051,-0.0547,-0.2950,-0.4097,-0.0317,-0.0613,0.1087,-0.1507,-0.0814,0.1267,-0.3098
499410365,-0.0100,-0.0071,0.0293,-0.3595,-0.3538,-0.0090,-0.0930,0.1156,-0.1496,-0.0831,0.2260,-0.3494
499415365,-0.0099,-0.0087,0.0553,-0.3283,-0.2338,-0.0028,-0.0938,0.1056,-0.1483,-0.0845,0.2580,-0.2802
499420365,-0.0094,-0.0102,0.1151,-0.2611,-0.1925,0.0144,-0.0910,0.0839,-0.1467,-0.0854,0.3214,-0.1863
499425365,-0.0086,-0.0113,0.1851,-0.1775,-0.2255,0.0346,-0.0809,0.0550,-0.1448,-0.0857,0.3714,-0.0473
499430365,-0.0074,-0.0120,0.2645,-0.0959,-0.2310,0.0600,-0.0756,0.0244,-0.1425,-0.0854,0.4504,0.0566
499435365,-0.0057,-0.0123,0.3625,-0.0293,-0.1253,0.0879,-0.0745,-0.0085,-0.1400,-0.0846,0.5149,0.1632
499440365,-0.0036,-0.0122,0.4090,-0.0144,-0.0585,0.1058,-0.0794,-0.0242,-0.1373,-0.0836,0.5443,0.2019
499445365,-0.0014,-0.0125,0.4029,-0.0312,-0.1388,0.1120,-0.0842,-0.0225,-0.1347,-0.0825,0.5187,0.2057
499450365,0.0006,-0.0129,0.3595,-0.0412,-0.2497,0.1083,-0.0832,-0.0155,-0.1324,-0.0815,0.4598,0.2045
499455365,0.0021,-0.0125,0.2792,0.1313,-0.3086,0.0900,-0.0316,-0.0466,-0.1307,-0.0796,0.3360,0.3874
499460365,0.0036,-0.0116,0.2746,0.2242,-0.2860,0.0910,-0.0085,-0.0715,-0.1292,-0.0772,0.2951,0.4807
499465365,0.0050,-0.0105,0.2437,0.2575,-0.2466,0.0847,0.0056,-0.0807,-0.1281,-0.0746,0.2264,0.5160
499470365,0.0062,-0.0092,0.1985,0.2636,-0.2600,0.0742,0.0151,-0.0794,-0.1274,-0.0721,0.1422,0.5014
499475364,0.0071,-0.0081,0.1344,0.2334,-0.2903,0.0585,0.0202,-0.0675,-0.1271,-0.0697,0.0462,0.4687
499480365,0.0074,-0.0071,0.0290,0.2312,-0.2817,0.0298,0.0355,-0.0545,-0.1276,-0.0675,-0.0850,0.4441
499485365,0.0072,-0.0059,-0.0870,0.2724,-0.2668,-0.0036,0.0619,-0.0481,-0.1287,-0.0653,-0.2217,0.4439
499490365,0.0065,-0.0045,-0.1579,0.3283,-0.2448,-0.0265,0.0893,-0.0534,-0.1302,-0.0629,-0.3102,0.4860
499495365,0.0056,-0.0029,-0.1723,0.3702,-0.2344,-0.0342,0.1049,-0.0617,-0.1319,-0.0604,-0.3289,0.4906
499500365,0.0047,-0.0019,-0.1726,0.2526,-0.3260,-0.0369,0.0822,-0.0328,-0.1335,-0.0587,-0.3317,0.3404
499505365,0.0036,-0.0015,-0.2297,0.1405,-0.4506,-0.0530,0.0656,0.0047,-0.1354,-0.0578,-0.3708,0.1874
499510365,0.0023,-0.0013,-0.2544,0.0867,-0.6208,-0.0594,0.0586,0.0246,-0.1372,-0.0572,-0.3616,0.1096
499515365,0.0007,-0.0010,-0.2795,0.0709,-0.7405,-0.0689,0.0616,0.0357,-0.1390,-0.0569,-0.3689,0.0729
499520365,-0.0007,-0.0007,-0.2636,0.0415,-0.6959,-0.0681,0.0531,0.0418,-0.1406,-0.0568,-0.3227,0.0225
499525365,-0.0021,-0.0006,-0.2575,-0.0162,-0.5539,-0.0700,0.0379,0.0534,-0.1420,-0.0570,-0.2782,-0.0422
499530365,-0.0031,-0.0010,-0.1955,-0.0959,-0.4607,-0.0576,0.0094,0.0659,-0.1430,-0.0577,-0.2002,-0.1380
499535365,-0.0039,-0.0018,-0.1478,-0.1881,-0.4173,-0.0457,-0.0219,0.0837,-0.1436,-0.0589,-0.1166,-0.2418
499540365,-0.0047,-0.0032,-0.1216,-0.2330,-0.4372,-0.0405,-0.0389,0.0962,-0.1440,-0.0603,-0.0792,-0.2882
499545365,-0.0052,-0.0046,-0.1280,-0.2474,-0.4598,-0.0413,-0.0467,0.1056,-0.1443,-0.0619,-0.0567,-0.3092
499550365,-0.0054,-0.0060,-0.0840,-0.2343,-0.4751,-0.0298,-0.0531,0.1011,-0.1443,-0.0633,-0.0050,-0.2895
499555365,-0.0057,-0.0071,-0.0150,-0.2263,-0.5505,-0.0084,-0.0619,0.0913,-0.1438,-0.0645,0.1033,-0.2471
499560365,-0.0055,-0.0085,0.0702,-0.2337,-0.6770,0.0167,-0.0762,0.0855,-0.1428,-0.0657,0.1922,-0.2292
499565365,-0.0048,-0.0099,0.1155,-0.2440,-0.6409,0.0321,-0.0886,0.0811,-0.1416,-0.0667,0.2540,-0.1990
499570365,-0.0039,-0.0111,0.1414,-0.1976,-0.4396,0.0394,-0.0872,0.0647,-0.1402,-0.0673,0.2776,-0.1211
499575365,-0.0032,-0.0118,0.1429,-0.0987,-0.3208,0.0388,-0.0662,0.0397,-0.1389,-0.0672,0.2545,0.0180
499580365,-0.0026,-0.0122,0.1475,-0.0165,-0.2802,0.0413,-0.0482,0.0177,-0.1377,-0.0665,0.2493,0.1325
499585364,-0.0016,-0.0123,0.1973,0.0290,-0.2323,0.0564,-0.0449,-0.0026,-0.1362,-0.0655,0.2893,0.2016
499590365,-0.0006,-0.0119,0.2318,0.0583,-0.1718,0.0672,-0.0419,-0.0187,-0.1347,-0.0642,0.3091,0.2551
499595365,0.0006,-0.0115,0.2086,0.1100,-0.2674,0.0654,-0.0248,-0.0303,-0.1333,-0.0626,0.2671,0.3245
499600365,0.0014,-0.0112,0.1484,0.1264,-0.4827,0.0534,-0.0090,-0.0259,-0.1324,-0.0609,0.1820,0.3507
499605365,0.0021,-0.0105,0.1173,0.1756,-0.6217,0.0467,0.0094,-0.0323,-0.1318,-0.0589,0.1197,0.3883
499610365,0.0027,-0.0097,0.1390,0.2321,-0.5740,0.0534,0.0208,-0.0522,-0.1312,-0.0567,0.1295,0.4440
499615365,0.0034,-0.0087,0.1475,0.2431,-0.4149,0.0529,0.0219,-0.0589,-0.1307,-0.0546,0.0998,0.4303
499620365,0.0040,-0.0078,0.0886,0.2227,-0.4091,0.0388,0.0248,-0.0479,-0.1305,-0.0527,0.0301,0.3775
499625365,0.0043,-0.0068,0.0137,0.2111,-0.5942,0.0214,0.0356,-0.0342,-0.1308,-0.0510,-0.0593,0.3404
499630365,0.0041,-0.0058,-0.0727,0.2251,-0.7442,-0.0008,0.0552,-0.0258,-0.1316,-0.0493,-0.1550,0.3424
499635365,0.0035,-0.0049,-0.1506,0.2428,-0.7603,-0.0237,0.0720,-0.0191,-0.1328,-0.0476,-0.2346,0.3320
499640365,0.0022,-0.0040,-0.2193,0.1973,-0.6281,-0.0463,0.0700,0.0004,-0.1342,-0.0464,-0.2804,0.2416
499645365,0.0012,-0.0030,-0.2034,0.1768,-0.6568,-0.0461,0.0684,0.0030,-0.1355,-0.0453,-0.2687,0.2104
499650365,0.0003,-0.0022,-0.2104,0.1640,-0.7008,-0.0498,0.0697,0.0070,-0.1369,-0.0444,-0.2670,0.1855
499655364,-0.0008,-0.0014,-0.2190,0.1445,-0.7164,-0.0553,0.0672,0.0156,-0.1382,-0.0438,-0.2642,0.1139
499660365,-0.0020,-0.0008,-0.2120,0.1097,-0.6718,-0.0570,0.0589,0.0238,-0.1394,-0.0436,-0.2378,0.0490
499665364,-0.0030,-0.0004,-0.1698,0.0644,-0.5829,-0.0489,0.0439,0.0274,-0.1402,-0.0436,-0.1751,-0.0026
499670364,-0.0036,-0.0001,-0.1536,0.0391,-0.5505,-0.0445,0.0356,0.0299,-0.1409,-0.0438,-0.1242,-0.0371
499675364,-0.0042,0.0001,-0.1524,0.0147,-0.4772,-0.0462,0.0296,0.0349,-0.1414,-0.0441,-0.1107,-0.0668
499680365,-0.0049,0.0002,-0.1607,-0.0027,-0.3816,-0.0498,0.0254,0.0390,-0.1419,-0.0446,-0.0907,-0.0920
499685365,-0.0057,-0.0002,-0.1414,-0.0797,-0.3150,-0.0469,0.0036,0.0554,-0.1421,-0.0455,-0.0500,-0.1765
499690365,-0.0060,-0.0008,-0.0272,-0.1414,-0.3498,-0.0161,-0.0278,0.0573,-0.1417,-0.0467,0.0818,-0.2437
499695365,-0.0059,-0.0016,0.0397,-0.1695,-0.4085,0.0033,-0.0440,0.0563,-0.1409,-0.0479,0.1607,-0.2523
499700365,-0.0056,-0.0027,0.0654,-0.1564,-0.4433,0.0132,-0.0476,0.0514,-0.1399,-0.0491,0.2013,-0.2243
499705365,-0.0053,-0.0035,0.0794,-0.1243,-0.4519,0.0185,-0.0436,0.0424,-0.1388,-0.0499,0.2192,-0.1658
499710365,-0.0049,-0.0041,0.1069,-0.0910,-0.4406,0.0276,-0.0416,0.0309,-0.1375,-0.0505,0.2535,-0.1177
499715365,-0.0043,-0.0046,0.1582,-0.0819,-0.4708,0.0427,-0.0470,0.0224,-0.1361,-0.0510,0.2920,-0.0932
499720365,-0.0034,-0.0050,0.1689,-0.1161,-0.4891,0.0473,-0.0559,0.0274,-0.1347,-0.0514,0.2832,-0.0974
499725365,-0.0024,-0.0057,0.1729,-0.1048,-0.4201,0.0506,-0.0574,0.0229,-0.1333,-0.0518,0.2766,-0.0726
499730365,-0.0015,-0.0061,0.1585,-0.0296,-0.3291,0.0469,-0.0392,0.0050,-0.1321,-0.0516,0.2388,0.0338
499735365,-0.0008,-0.0055,0.1368,0.1723,-0.2823,0.0412,0.0120,-0.0424,-0.1311,-0.0504,0.1926,0.2554
499740365,-0.0001,-0.0047,0.1539,0.2037,-0.2991,0.0459,0.0194,-0.0538,-0.1302,-0.0489,0.1775,0.2835
499745365,0.0009,-0.0035,0.1695,0.2181,-0.3639,0.0537,0.0248,-0.0646,-0.1293,-0.0474,0.1842,0.3084
499750365,0.0018,-0.0026,0.1436,0.1979,-0.4488,0.0490,0.0280,-0.0598,-0.1287,-0.0459,0.1286,0.2977
499755365,0.0024,-0.0017,0.0669,0.2034,-0.5633,0.0318,0.0418,-0.0520,-0.1284,-0.0445,0.0445,0.2902
499760365,0.0025,-0.0006,0.0031,0.2749,-0.6061,0.0141,0.0704,-0.0612,-0.1287,-0.0427,-0.0453,0.3465
499765365,0.0026,0.0010,-0.0220,0.3503,-0.5753,0.0059,0.0956,-0.0794,-0.1291,-0.0407,-0.0878,0.4140
499770365,0.0023,0.0028,-0.0324,0.3595,-0.4684,0.0012,0.1010,-0.0842,-0.1296,-0.0388,-0.0923,0.3813
499775365,0.0021,0.0044,-0.0690,0.2874,-0.3779,-0.0120,0.0927,-0.0661,-0.1303,-0.0373,-0.1490,0.2830
499780365,0.0014,0.0051,-0.1845,0.1390,-0.3175,-0.0445,0.0742,-0.0175,-0.1316,-0.0368,-0.2502,0.1033
499785365,0.0004,0.0060,-0.2352,0.1570,-0.3275,-0.0605,0.0870,-0.0139,-0.1330,-0.0364,-0.2907,0.0911
499790365,-0.0010,0.0069,-0.2550,0.1970,-0.4323,-0.0696,0.1021,-0.0160,-0.1346,-0.0359,-0.3074,0.0848
499795365,-0.0022,0.0077,-0.2361,0.2059,-0.4937,-0.0680,0.1053,-0.0184,-0.1360,-0.0356,-0.2839,0.0698
499800365,-0.0033,0.0085,-0.2312,0.1319,-0.4659,-0.0692,0.0897,-0.0026,-0.1373,-0.0357,-0.2545,-0.0256
499805365,-0.0044,0.0087,-0.2355,0.0254,-0.3743,-0.0738,0.0656,0.0226,-0.1384,-0.0365,-0.2369,-0.1503
499810365,-0.0056,0.0084,-0.2321,-0.0895,-0.2836,-0.0741,0.0357,0.0493,-0.1393,-0.0379,-0.1810,-0.2812
499815365,-0.0067,0.0075,-0.2162,-0.2031,-0.2927,-0.0736,0.0058,0.0789,-0.1401,-0.0399,-0.1574,-0.4082
499820365,-0.0078,0.0063,-0.1952,-0.2648,-0.3001,-0.0684,-0.0147,0.0946,-0.1406,-0.0423,-0.0930,-0.4696
499825365,-0.0086,0.0048,-0.1930,-0.2645,-0.1916,-0.0711,-0.0202,0.0987,-0.1410,-0.0446,-0.0790,-0.4678
499830365,-0.0092,0.0035,-0.1436,-0.2892,-0.2194,-0.0569,-0.0344,0.0997,-0.1410,-0.0469,0.0073,-0.4617
499835365,-0.0099,0.0019,-0.1127,-0.3228,-0.3324,-0.0485,-0.0487,0.1100,-0.1407,-0.0493,0.0576,-0.4868
499840365,-0.0103,0.0002,-0.0516,-0.3241,-0.4097,-0.0310,-0.0588,0.1055,-0.1399,-0.0516,0.1433,-0.4457
499845365,-0.0103,-0.0016,0.0232,-0.3085,-0.3874,-0.0112,-0.0696,0.0956,-0.1388,-0.0536,0.2232,-0.4066
499850365,-0.0101,-0.0033,0.0544,-0.3115,-0.3193,-0.0030,-0.0772,0.0924,-0.1376,-0.0554,0.2562,-0.3523
499855365,-0.0098,-0.0049,0.0904,-0.2914,-0.2668,0.0071,-0.0815,0.0846,-0.1361,-0.0569,0.2945,-0.2990
499860365,-0.0093,-0.0063,0.1329,-0.2346,-0.3187,0.0208,-0.0768,0.0683,-0.1344,-0.0579,0.3347,-0.2145
499865365,-0.0084,-0.0073,0.2007,-0.1576,-0.3688,0.0422,-0.0701,0.0421,-0.1324,-0.0585,0.3971,-0.1064
499870365,-0.0071,-0.0075,0.2728,-0.0046,-0.2549,0.0623,-0.0445,-0.0080,-0.1302,-0.0580,0.4428,0.0998
499875365,-0.0053,-0.0076,0.3699,0.0339,-0.1993,0.0923,-0.0502,-0.0344,-0.1276,-0.0572,0.5227,0.1614
499880365,-0.0032,-0.0073,0.3882,0.0608,-0.2857,0.1039,-0.0446,-0.0483,-0.1250,-0.0560,0.5115,0.2238
499885365,-0.0012,-0.0071,0.3555,0.0547,-0.4088,0.1017,-0.0415,-0.0445,-0.1228,-0.0549,0.4463,0.2245
499890365,0.0005,-0.0069,0.2963,0.0776,-0.4561,0.0929,-0.0305,-0.0449,-0.1209,-0.0537,0.3852,0.2458
499895365,0.0017,-0.0064,0.2291,0.1640,-0.4244,0.0758,-0.0013,-0.0583,-0.1195,-0.0521,0.2721,0.3283
499900365,0.0029,-0.0053,0.2013,0.2563,-0.4002,0.0687,0.0263,-0.0796,-0.1185,-0.0500,0.1976,0.4199
499905365,0.0039,-0.0039,0.2175,0.3146,-0.4100,0.0742,0.0398,-0.0983,-0.1176,-0.0477,0.1855,0.4551
499910365,0.0048,-0.0022,0.1619,0.3256,-0.3798,0.0600,0.0524,-0.0978,-0.1171,-0.0455,0.0960,0.4379
499915365,0.0056,-0.0006,0.1045,0.3192,-0.3251,0.0457,0.0609,-0.0941,-0.1170,-0.0434,0.0212,0.4149
499920365,0.0054,0.0009,-0.0901,0.3247,-0.2723,-0.0086,0.0915,-0.0725,-0.1180,-0.0414,-0.1942,0.3950
499925365,0.0047,0.0024,-0.1545,0.3497,-0.2332,-0.0295,0.1087,-0.0703,-0.1193,-0.0395,-0.2695,0.3784
499930365,0.0038,0.0042,-0.1643,0.3919,-0.2408,-0.0362,0.1252,-0.0798,-0.1208,-0.0376,-0.2870,0.3882
499935365,0.0031,0.0063,-0.1423,0.3888,-0.3324,-0.0322,0.1283,-0.0833,-0.1221,-0.0359,-0.2711,0.3465
499940365,0.0024,0.0081,-0.1561,0.3320,-0.3358,-0.0379,0.1202,-0.0694,-0.1235,-0.0347,-0.2790,0.2364
499945365,0.0015,0.0094,-0.2214,0.2471,-0.3392,-0.0572,0.1132,-0.0430,-0.1252,-0.0341,-0.3271,0.1261
499950365,0.0002,0.0105,-0.2786,0.1964,-0.3935,-0.0736,0.1110,-0.0223,-0.1269,-0.0339,-0.3536,0.0276
499955365,-0.0014,0.0113,-0.2975,0.1695,-0.3731,-0.0827,0.1108,-0.0137,-0.1287,-0.0340,-0.3457,-0.0134
499960365,-0.0029,0.0120,-0.2786,0.1106,-0.3486,-0.0810,0.0954,-0.0011,-0.1301,-0.0345,-0.2953,-0.1092
499965365,-0.0038,0.0115,-0.1674,-0.1161,-0.2176,-0.0553,0.0257,0.0379,-0.1310,-0.0363,-0.1648,-0.3553
499970365,-0.0045,0.0105,-0.1533,-0.2263,-0.1831,-0.0518,-0.0063,0.0652,-0.1315,-0.0387,-0.1151,-0.4834
499975365,-0.0052,0.0089,-0.1833,-0.3210,-0.2310,-0.0586,-0.0291,0.0966,-0.1321,-0.0416,-0.1103,-0.5818
499980365,-0.0060,0.0070,-0.2049,-0.3690,-0.3138,-0.0639,-0.0419,0.1178,-0.1326,-0.0448,-0.1047,-0.6259
499985365,-0.0071,0.0051,-0.2010,-0.3619,-0.3083,-0.0640,-0.0464,0.1222,-0.1329,-0.0478,-0.0620,-0.6167
499990365,-0.0081,0.0033,-0.1610,-0.3485,-0.1980,-0.0572,-0.0534,0.1182,-0.1329,-0.0508,-0.0055,-0.5859
499995365,-0.0086,0.0015,-0.0681,-0.3613,-0.1834,-0.0333,-0.0723,0.1127,-0.1324,-0.0536,0.1070,-0.5679
500000365,-0.0089,-0.0005,-0.0144,-0.3955,-0.3043,-0.0171,-0.0896,0.1184,-0.1315,-0.0564,0.1776,-0.5610
500005365,-0.0089,-0.0029,0.0110,-0.4288,-0.4149,-0.0088,-0.1041,0.1288,-0.1305,-0.0592,0.2061,-0.5554
500010365,-0.0090,-0.0051,0.0165,-0.4288,-0.2264,-0.0094,-0.1105,0.1286,-0.1294,-0.0617,0.2195,-0.5006
500015365,-0.0084,-0.0069,0.1439,-0.3369,-0.2234,0.0254,-0.1102,0.0935,-0.1277,-0.0636,0.3392,-0.3702
500020365,-0.0074,-0.0082,0.2153,-0.2208,-0.2891,0.0482,-0.0940,0.0569,-0.1257,-0.0645,0.4027,-0.1939
500025365,-0.0060,-0.0090,0.2807,-0.1042,-0.3263,0.0699,-0.0778,0.0204,-0.1234,-0.0647,0.4546,-0.0450
500030365,-0.0043,-0.0094,0.3311,-0.0192,-0.2582,0.0868,-0.0650,-0.0119,-0.1210,-0.0643,0.4838,0.0992
500035365,-0.0026,-0.0092,0.3506,0.0113,-0.2338,0.0968,-0.0607,-0.0272,-0.1185,-0.0635,0.4897,0.1600
500040365,-0.0008,-0.0094,0.3348,-0.0058,-0.2775,0.0965,-0.0614,-0.0244,-0.1164,-0.0625,0.4300,0.1808
500045365,0.0010,-0.0097,0.3393,-0.0061,-0.3395,0.1050,-0.0647,-0.0273,-0.1142,-0.0616,0.4303,0.1910
500050364,0.0027,-0.0097,0.3216,0.0507,-0.3944,0.1026,-0.0484,-0.0391,-0.1125,-0.0603,0.3560,0.2628
500055365,0.0042,-0.0091,0.2822,0.1530,-0.4024,0.0955,-0.0185,-0.0616,-0.1110,-0.0584,0.2836,0.3815
500060365,0.0057,-0.0079,0.2569,0.2859,-0.3468,0.0898,0.0169,-0.0934,-0.1100,-0.0558,0.2134,0.5056
500065365,0.0069,-0.0064,0.1897,0.3027,-0.2814,0.0729,0.0312,-0.0933,-0.1094,-0.0533,0.1130,0.5014
500070365,0.0077,-0.0051,0.1130,0.2889,-0.3172,0.0536,0.0423,-0.0837,-0.1094,-0.0509,0.0050,0.4781
500075365,0.0079,-0.0037,0.0058,0.3076,-0.3407,0.0240,0.0648,-0.0758,-0.1101,-0.0486,-0.1336,0.4757
500080365,0.0075,-0.0020,-0.1164,0.3833,-0.2912,-0.0118,0.1017,-0.0787,-0.1114,-0.0460,-0.2743,0.5135
500085365,0.0066,0.0000,-0.2037,0.4380,-0.2396,-0.0398,0.1319,-0.0829,-0.1133,-0.0433,-0.3755,0.5441
500090365,0.0057,0.0025,-0.2190,0.4838,-0.2029,-0.0487,0.1497,-0.0933,-0.1153,-0.0406,-0.4008,0.5286
500095365,0.0045,0.0051,-0.2141,0.5012,-0.2597,-0.0511,0.1625,-0.1015,-0.1173,-0.0380,-0.3938,0.5208
500100365,0.0036,0.0075,-0.2236,0.4698,-0.3169,-0.0559,0.1632,-0.0951,-0.1193,-0.0358,-0.3963,0.4392
500105365,0.0022,0.0093,-0.3009,0.3357,-0.3954,-0.0776,0.1487,-0.0560,-0.1215,-0.0345,-0.4407,0.2732
500110365,0.0006,0.0112,-0.3225,0.3415,-0.4176,-0.0865,0.1580,-0.0555,-0.1236,-0.0333,-0.4340,0.2387
500115365,-0.0011,0.0127,-0.3302,0.2957,-0.3636,-0.0931,0.1521,-0.0450,-0.1257,-0.0325,-0.4106,0.1527
500120365,-0.0026,0.0139,-0.2859,0.2172,-0.3474,-0.0838,0.1299,-0.0328,-0.1273,-0.0324,-0.3263,0.0284
500125365,-0.0039,0.0147,-0.2532,0.1249,-0.2649,-0.0788,0.1058,-0.0168,-0.1286,-0.0328,-0.2655,-0.0851
500130365,-0.0050,0.0147,-0.2248,-0.0229,-0.1748,-0.0740,0.0656,0.0151,-0.1297,-0.0341,-0.2052,-0.2676
500135365,-0.0059,0.0140,-0.1897,-0.1665,-0.1657,-0.0648,0.0244,0.0467,-0.1303,-0.0363,-0.1279,-0.4314
500140365,-0.0069,0.0128,-0.1988,-0.2654,-0.2191,-0.0664,-0.0014,0.0762,-0.1308,-0.0390,-0.0932,-0.5480
500145365,-0.0076,0.0113,-0.1998,-0.3045,-0.2646,-0.0656,-0.0154,0.0911,-0.1311,-0.0420,-0.0564,-0.5907
500150365,-0.0088,0.0097,-0.1967,-0.2850,-0.1855,-0.0673,-0.0166,0.0910,-0.1312,-0.0448,-0.0196,-0.5710
500155365,-0.0094,0.0080,-0.1014,-0.3216,-0.2029,-0.0440,-0.0418,0.0937,-0.1307,-0.0479,0.0825,-0.6069
500160365,-0.0098,0.0064,-0.0452,-0.3390,-0.2341,-0.0266,-0.0565,0.0921,-0.1298,-0.0508,0.1810,-0.5875
500165364,-0.0098,0.0045,0.0241,-0.3476,-0.2735,-0.0070,-0.0725,0.0901,-0.1285,-0.0537,0.2618,-0.5805
500170365,-0.0096,0.0025,0.0596,-0.3638,-0.2741,0.0046,-0.0852,0.0911,-0.1270,-0.0565,0.3146,-0.5500
500175365,-0.0094,0.0005,0.0754,-0.4004,-0.2374,0.0085,-0.1013,0.1019,-0.1253,-0.0593,0.3240,-0.5647
500180365,-0.0090,-0.0015,0.1112,-0.4038,-0.1938,0.0184,-0.1100,0.0991,-0.1236,-0.0618,0.3543,-0.5094
500185365,-0.0082,-0.0035,0.1802,-0.3708,-0.2066,0.0382,-0.1157,0.0854,-0.1215,-0.0640,0.4079,-0.4329
500190365,-0.0071,-0.0053,0.2425,-0.3134,-0.2863,0.0586,-0.1132,0.0656,-0.1192,-0.0656,0.4546,-0.3225
500195365,-0.0057,-0.0062,0.2850,-0.1194,-0.2124,0.0727,-0.0772,0.0126,-0.1168,-0.0660,0.4807,-0.0839
500200365,-0.0038,-0.0066,0.3564,-0.0266,-0.1498,0.0924,-0.0647,-0.0219,-0.1144,-0.0657,0.4934,0.0584
500205365,-0.0020,-0.0067,0.3668,0.0171,-0.2093,0.1025,-0.0569,-0.0376,-0.1119,-0.0651,0.5000,0.1336
500210365,-0.0001,-0.0069,0.3702,0.0092,-0.2848,0.1086,-0.0582,-0.0395,-0.1095,-0.0643,0.4682,0.1631
500215364,0.0019,-0.0070,0.3766,0.0342,-0.3083,0.1158,-0.0544,-0.0496,-0.1073,-0.0632,0.4469,0.2078
500220365,0.0037,-0.0066,0.3439,0.1188,-0.2894,0.1105,-0.0312,-0.0682,-0.1054,-0.0617,0.3730,0.2994
500225365,0.0053,-0.0058,0.2850,0.2043,-0.2860,0.0992,-0.0043,-0.0840,-0.1040,-0.0598,0.2918,0.3747
500230365,0.0068,-0.0047,0.2709,0.2721,-0.3379,0.0968,0.0175,-0.1013,-0.1029,-0.0576,0.2172,0.4468
500235365,0.0080,-0.0030,0.2407,0.3118,-0.3260,0.0904,0.0331,-0.1110,-0.1021,-0.0553,0.1549,0.4615
500240365,0.0090,-0.0014,0.1649,0.3375,-0.2787,0.0700,0.0510,-0.1103,-0.1020,-0.0530,0.0333,0.4559
500245365,0.0092,0.0002,-0.0214,0.3326,-0.2222,0.0192,0.0784,-0.0891,-0.1028,-0.0508,-0.1732,0.4363
500250365,0.0087,0.0020,-0.1399,0.3778,-0.1336,-0.0171,0.1088,-0.0866,-0.1044,-0.0486,-0.3184,0.4507
500255365,0.0079,0.0038,-0.1930,0.4133,-0.1082,-0.0364,0.1301,-0.0896,-0.1064,-0.0463,-0.3950,0.4580
500260365,0.0068,0.0060,-0.2071,0.4200,-0.1681,-0.0448,0.1392,-0.0879,-0.1085,-0.0443,-0.4236,0.3965
500265364,0.0058,0.0083,-0.2028,0.4215,-0.2133,-0.0471,0.1477,-0.0924,-0.1106,-0.0424,-0.4190,0.3816
